id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgzqYbim9anAJl6d8l94AaABAg,Asalamualaikum..keluarga mr.dobson..alhamdulillah..mb.nik..banyak.rezeki..sehingga bisa membawa kelrga jalan jalan.mengenalkan..tanah air indonesia yg kaya raya dan indah😍😍😍,UCcwWdi6nWyBC7Kk3IaDQJBQ,@herupurwanto5208,2,2019-04-30T02:18:09Z
UgyzfQjz-O6nctdokhx4AaABAg,kluarga yg bahagia semoga selalu sehat dan barokah.amin,UC45EVFf1YpRiG8bel5_u-zA,@zhahirasofia8873,2,2019-04-29T22:13:39Z
UgyFEn4HB0qfJ2TVpnt4AaABAg,"Seneng nya liburan bareng klaga, met happy2 aja",UC3fYZAre1Y5IECFmOf3gKaQ,@merlinda1171,2,2019-04-29T22:42:32Z
Ugy4OZXmxHM_4DLs4Jp4AaABAg,Saya kulon progo.mbk nik😘,UCWFDw5Am3GomKFU8-Az92XQ,@topansanti1244,1,2019-04-30T22:25:40Z
Ugy84Wv5wlpic3rCu_d4AaABAg,Kalibiru kereeenn..😍,UCJQedctpxvIsdES_ZjlzYSw,@syaqillareinissavlog3537,1,2019-04-29T23:16:14Z
UgyuyEK5wqbtgOorrP94AaABAg,matur suwun mbak nik sama pak de sudah sudi mampir kali biru... saya di kampung bawah kali biru mbak..... kalo tahu tak suruh mampir ke rumah..... tapi sudah ketemu  di mc donald jogya... alhamdulillah... smga mbk nik pak de sklga selalu sehat dan bahagia.... love you all.... aamiin...,UCK_pwCkuDdUYPq8hxiooYVA,@budihandaka6012,1,2019-04-29T23:08:46Z
UgxaWPYrtN_aVp8Vycx4AaABAg,Ya Allah ngelihatin pada naik q yg takut Mbak Nik 😊,UCEJ5YeRunV3fSyt2HdhnUjQ,@linaakter9927,1,2019-04-29T23:16:05Z
8uKbDvLZa6a8uckf41_Ztm,Hri minggu  mba mgkn rame..,UClY0cv41TIvZAhyak-7X-0g,@user-ui8fi7vi4u,1,2019-05-07T11:45:00Z
UgwYuCnPSL-4rlzIrpl4AaABAg,Sy lihat pakdhe Paul foto diatas pohon sambil loncat2 koq merinding ngeri dewe!Malah takut pas kayux g kuat.,UC6eVg39Z85wtrh57pEalvVQ,@kenjitjan5865,1,2019-04-30T03:49:48Z
UgzjVBBgdjIZdDrJdth4AaABAg,woooouuu..casi berani bgt ya..mantap casi,UCUdn5PoE2svmHrG62N2R9bA,@DewiMarniZA,1,2019-04-30T16:31:38Z
UgzFk3jPEqi4ItA8OS54AaABAg,❤❤❤❤❤❤❤❤❤,UCEcixmIRTroVxxZhuBKdxuA,@suyatisuyati855,1,2019-04-29T21:54:10Z
UgxpZXQb2W8qM_vUhVt4AaABAg,Aku udah pernah ke kalibiru Yogyakarta,UCnAcXxKzgDPDMmwoDzHcL3g,@faridaariyani6029,1,2019-04-30T15:37:06Z
Ugx1UKqu2nBaV7lr_kB4AaABAg,Wah anak2 sdh terbiasa jalan menanjak ya...koyo no omah Hong Kong...enjoy your holiday...👍👍👍,UCqMzV0Owlt35_1Q_PmOUGGA,@suhartinis3399,1,2019-04-30T01:04:36Z
Ugyb65mPKVmHA-4FzoN4AaABAg,"Siang MBK nik,salam kenal dari hkng shatin wai",UCmngE_nde9q8wS0bjgMOcag,@cemploxcemplox6894,1,2019-04-30T06:20:19Z
UgxAh-RDhUPynEBIJzJ4AaABAg,"Nggak nyangka pakde sekeluarga sampai kalibiru sehat terus pakde , mb nik and anak -anak",UC9VH0K8g2cncIY1LqVd4z0A,@novianinoviani8645,1,2019-04-30T00:19:55Z
8uKZbVP3u9j8x6dK8oFYZ1,"@aquila Eca 
Assalamualaikum subhanallah kau begitu sempurna Sobar lah nanti jg mendapatkan yang lebih yang kau inginkan...amin YRA 😂😄😄😘😍",UCLoyoFE5BCXmG-wPL9dbU0g,@adhiboy760,1,2019-07-08T04:40:05Z
UgyrJJ8QdevxqmgxoAR4AaABAg,"Wah kulonprogo desaku mbk nik 
Coba aja klo tau tak samperin kemaren",UC0CEOps2UEQAAiEMGE0icPA,@nurhayatimegalias1910,1,2019-04-30T05:48:25Z
8uKZbVP3u9j8vjdjX3rNzT,Hmm,UC0ooBP0qKITxeQUWnT_aLYQ,@anvabee208,1,2019-06-04T00:30:31Z
UgyfFK-eHBP3tWCSOzt4AaABAg,"Kekel aku nnton pakde,, narsis pisan 😂😂🤣🤣seneng liatnya",UC4pv4UMcnHVy0NO6xPI9UgQ,@shitiphatimah9108,1,2019-04-30T00:57:48Z
UgwOw0Ygq_-dZblfeWx4AaABAg,"wao keren"" anak"" ma pakde 😍😍",UCMKOsspSJQobkLLsRACMO9g,@popypopy8472,1,2019-04-30T00:10:10Z
UgxZ_MxIbjaKcsSs6NJ4AaABAg,Wkwk carisa  saking enaknya makan eskrim mpe blepotan,UC2MEuJwNWrcuAkUTIAtLZHA,@sinaselvianaselviana7971,1,2019-04-30T01:01:48Z
8uKShrXj69f8urM_NzYDHk,Wahhh tak sub ahh kbtln q LG bljr masak,UCl8n4NCTFxnhpqxba1jDypQ,@nesalee3009,1,2019-05-13T03:54:23Z
UgzLgwtCpL4stkdw83d4AaABAg,aduuuhhh....pak de paul...merinding aku...tp actiont nya bgs👍👍👍,UCfHl_G9fo1yh6a1G7n7yemg,@sisilsisil8908,1,2019-04-30T12:18:15Z
Ugz97zh0WrNk-DCvjOx4AaABAg,Ngak  balek ke blitar mbaak,UCy2ocbw7na3EzJIifqy_hNA,@kamdi0077,1,2019-04-29T23:39:32Z
UgzEkXlB11ALrMf8XwN4AaABAg,"Assalamualaikum,sangat senang lihat mbak nik sekeluarga menikmati indahnya pemandangan kali biru kulon progo,itu daerahku mbk kalau saya pas pulkam saya pingin ketemu,tapi gak bisa ketemu karena saya merantau berdomisili di gunung putri,bogor",UCSb0aLTJFPLKuPAAZPpcrww,@lilissan1820,1,2019-04-30T01:05:05Z
Ugx6jWtJ6mu0oKVUKgl4AaABAg,Sukses  terus ya mbak nik semoga bisa mencapai 1 juta susbribe ya mbak amin😇😇,UCoU2tv97ykQDJFwoTxlkc_g,@aminah2211,1,2019-04-30T12:39:11Z
UgyjO0X8Di8q6FtPB0R4AaABAg,"Mantap MB nik,lebaran th kemarin sy jg ke Kalibiru SM keluarga",UCO8vPdMNWAnUx-_bYFAF2vQ,@suliatisulis5852,1,2019-04-30T04:42:07Z
UgysKs5CHOw6fY4v74V4AaABAg,"Mb anakx mb cocok jadi model...pinter"" berpose 😊",UCpyhKIZfL6SZTmhBKonwq8A,@Salmarasyid,1,2019-04-30T01:06:05Z
UgyQhs5ZbQiAyfljqnd4AaABAg,Casie yang naik q yg gemeteran 😉,UCEfSVoiDg4OYhTbtTIU--Bg,@zahraqueen6447,1,2019-04-30T01:08:21Z
