Comment_ID,Author_ID,Author,Text,Likes,Comment_Date
7330205076026721029,6877440035580265474,sukmahudha,@torenpinguin,0,2024-01-31T17:19:52Z
7330134842161742598,6607710383972089858,visualimagesphoto,@kaka AL,0,2024-01-31T12:47:09Z
7330116406895756037,6510483160478941185,jsjehehdu,@zirly,0,2024-01-31T11:35:39Z
7330102780264514309,7208386713507693595,roemijogja,@gallnt_,0,2024-01-31T10:42:42Z
7330065857441776390,73785837722,niania.2803,@irfanfannn,0,2024-01-31T08:19:30Z
7330050047016665861,6899806741929133058,lisnaokt,@azr @mplo💃,0,2024-01-31T07:18:04Z
7384721631085626118,6984395380129612801,mudam_wesbiasa,@OWNER BLACKVIL @dimass,0,2024-06-26T15:12:56Z
7373197352976696069,6892301180890924034,ririnkristianti,@sasaa🌻,0,2024-05-26T13:51:38Z
7339387845846975237,7285369177593889794,cellyzyy07,@✮ —  kéyrαα,0,2024-02-25T11:13:30Z
7334495494577718022,7300274035903005701,begitusudah1,@A,0,2024-02-12T06:48:42Z
7331632854558802693,7102777822476862466,vermythic4l,@sipaalwaysNT,0,2024-02-04T13:40:18Z
7331381609712583429,6900884868638983170,iamnandaa.1,@paracetamol,0,2024-02-03T21:25:08Z
7331380566536241925,7045540710065947674,kleomle,@Nazzy,0,2024-02-03T21:21:15Z
7331345474068792070,7095388875481433090,_meycerise,👍👍👍,0,2024-02-03T19:04:59Z
7331214353420763910,6507188535085285377,princess.mu_,@Vixyou20,0,2024-02-03T10:36:14Z
7331157538916598534,6875631000586077186,auliafaadila_,@hnzh🌻,0,2024-02-03T06:55:50Z
7331051635853034246,6609212618199695361,tokoherbalcinajkt,@lex,0,2024-02-03T00:04:46Z
7331004824161059589,7081215054552843290,ganayodan,@Tassaariska,0,2024-02-02T21:03:05Z
7330983679870157573,7177024140111725595,rimamuthi,@puspitasarilistya1,0,2024-02-02T19:41:03Z
7330962228479427334,7014299327557649434,tukang_semp0lnamp0l,@ajie_walandouw,0,2024-02-02T18:17:54Z
7330954200698602245,6831840668807103490,nad.aydan,@adierwnt2,0,2024-02-02T17:46:44Z
7330833522569806598,6892354971405796358,aozrea,tp emg cakep sih tempatnya,0,2024-02-02T09:58:27Z
7330829898250846981,6975872665915737089,firagustinaa,@o aja,0,2024-02-02T09:44:26Z
7330819251396133637,6741911280808952833,fikryamrullah,@It’s Adri Here @Desyita Safira,0,2024-02-02T09:03:03Z
7330537155801056006,7050384964869882882,elleabiebble,@viaa🦦,0,2024-02-01T14:48:28Z
7330515313349657350,6906868581218403330,belvaaaaw,@A @estehh @Bulb💡,0,2024-02-01T13:23:36Z
7330485225900917509,7246616931070051333,ugieibuazka,👍👍👍,0,2024-02-01T11:26:55Z
7330485720740086533,6857686093753926657,izzyy__3,@Samudra,0,2024-02-01T11:28:46Z
7330463223773659909,6937578965905785858,justmangow,@piks'ea,0,2024-02-01T10:01:37Z
7330456202629858053,6923465828919870466,userayfila,@e @layydaaaa @꒰⸝⸝₊ʚ🍄ɞ┊ayis ꒱ @raiwshaa,0,2024-02-01T09:34:11Z
7330447234079802117,6803946961277617153,cindy.nd_,@Satnight🌙,0,2024-02-01T08:59:34Z
7330446437648646917,7132281790697882625,askmayaaa,@RENO.GM,0,2024-02-01T08:56:28Z
7330268870766330629,7321055909706449926,dimasajip45,😂,0,2024-01-31T21:27:13Z
7330227077779882758,6933867367806878721,ceeeeeesssss21,@vodk4,0,2024-01-31T18:45:00Z
7330203189121893125,6862261771496129538,satusaturnus,@Raymended @Andisa Salsa,0,2024-01-31T17:12:26Z
7330181645784122117,6784603109375427585,nianvantt,@hanurahmantyo,0,2024-01-31T15:48:52Z
7330173548475466501,6919852843139990530,_ig.amintrijii_,@blacksky ⚡,0,2024-01-31T15:17:32Z
7330149774664155909,6985329853537993733,yakankepo,@firdausadam_10,0,2024-01-31T13:45:07Z
7330143890949784326,6982080937317139482,lyshafll,@lio,0,2024-01-31T13:22:22Z
7330140083737953029,6747291100321088514,tettoyyyyyyyyyyyyy,@…………. @Dinti03,0,2024-01-31T13:07:36Z
7330136395945952005,6728280522936370178,simisimiyayyy,@firsoooo,0,2024-01-31T12:53:13Z
7330110815905465093,6819532638026564610,sewenih,@zulhammubaraq99 😁,0,2024-01-31T11:13:54Z
7330093105176019718,6841031624361624578,matchaaaalatteee..e,@Latte ajakin apa aku ke tmpt2 begini,0,2024-01-31T10:05:15Z
7330104495630369541,6959067263409849345,nichorassss,Iki lho fan Fani😏@Paniii,0,2024-01-31T10:49:27Z
7339507774903354118,6985546839189849090,fudo993,@' !!  ᥫ᭡ @yourexxx,0,2024-02-25T18:58:59Z
7340158428944384773,6738302897996039170,usser.173,@arya20 apa yang anda ingat di sini😂,0,2024-02-27T13:03:56Z
7330110847891964678,6924531137130628097,dviag2,@ir 64 ngendi ki met,0,2024-01-31T11:14:13Z
7330545437882155782,6966123451347059714,rofimalang423,@nana,0,2024-02-01T15:20:30Z
7330080430385005318,6937971199679366145,riioinyabanyak,@diazpppp,0,2024-01-31T09:16:04Z
7352955434846159622,7307522673483072518,yaezbnhf,info pas sepi,0,2024-04-02T00:42:37Z
7348781970942542598,6918701626858849282,brokris.id,Bulan puasa buka ngga kak?,0,2024-03-21T18:47:35Z
7330465174752707333,7220523270717113370,ayoeniee,@justin roamer ay gas tuuu,0,2024-02-01T10:08:58Z
7330164049679844101,6852674282087662594,lyntttt__,@ees🦄✨ deres bet jir,0,2024-01-31T14:40:29Z
7329847766502441733,6521609399453908993,fbryfb,@_hidashd,0,2024-01-30T18:13:14Z
7331201301333050117,6963638377258353665,hilda.asztria,aku udah pernah ke kedung pedut / pedot kulon Progo tapi sungai mudal belum😂,0,2024-02-03T09:45:40Z
7359172431380955910,7017089416922252289,ichnnn_,gak enek sinyale🥺😭,0,2024-04-18T18:47:48Z
7351979731820053253,7311244059015234566,cacayyraa_elleyye,"udh pernah, tangganya licin cok😭",0,2024-03-30T09:36:23Z
7331679489020445445,7020848070074631170,wulangustinaa,pantes tambah rane bgt,0,2024-02-04T16:41:18Z
7330991169445085957,7314304985982239750,viraa.sky,wah mimin nya pasti wota,0,2024-02-02T20:10:09Z
7330864719073329926,6862213933965673473,pi3_ya,haduh jiwa2 kecek2 timbul,0,2024-02-02T11:59:31Z
7330788826506396422,7161030753068123163,xolax.cc,ini tu buatan atau alami sih,0,2024-02-02T07:05:05Z
7330508496830595845,7193714248152122394,izumii_98,@telek wangi indah tapi kedalamannya 😭😭😭😭😭,0,2024-02-01T12:57:15Z
